Code,Copert_V_name,Technology,Mode,Road.Slope,Load,Min.Speed,Max.Speed,Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,RF,Q,PF,T
PCG_24,Passenger Cars_Petrol_Medium_Euro 2,,Rural,,,10,130,0,0,13,0,0,0,1000,0,1,1,1 
PCG_24,Passenger Cars_Petrol_Medium_Euro 2,,Highway,,,10,130,0,0,11,0,0,0,1000,0,1,1,1 
PCG_25,Passenger Cars_Petrol_Medium_Euro 3,,Urban Peak,,,10,130,0,0,3,0,0,0,1000,0,1,1,1 
PCG_25,Passenger Cars_Petrol_Medium_Euro 3,,Urban Off Peak,,,10,130,0,0,3,0,0,0,1000,0,1,1,1 
PCG_25,Passenger Cars_Petrol_Medium_Euro 3,,Rural,,,10,130,0,0,2,0,0,0,1000,0,1,1,1 
PCG_25,Passenger Cars_Petrol_Medium_Euro 3,,Highway,,,10,130,0,0,4,0,0,0,1000,0,1,1,1 
PCG_26,Passenger Cars_Petrol_Medium_Euro 4,,Urban Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_26,Passenger Cars_Petrol_Medium_Euro 4,,Urban Off Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_26,Passenger Cars_Petrol_Medium_Euro 4,,Rural,,,10,130,0,0,2.69,0,0,0,1000,0,1,1,1 
PCG_26,Passenger Cars_Petrol_Medium_Euro 4,,Highway,,,10,130,0,0,5.08,0,0,0,1000,0,1,1,1 
PCG_27,Passenger Cars_Petrol_Medium_Euro 5,,Urban Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_27,Passenger Cars_Petrol_Medium_Euro 5,,Urban Off Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_27,Passenger Cars_Petrol_Medium_Euro 5,,Rural,,,10,130,0,0,2.69,0,0,0,1000,0,1,1,1 
PCG_27,Passenger Cars_Petrol_Medium_Euro 5,,Highway,,,10,130,0,0,5.08,0,0,0,1000,0,1,1,1 
PCG_28,Passenger Cars_Petrol_Medium_Euro 6 up to 2016,,Urban Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_28,Passenger Cars_Petrol_Medium_Euro 6 up to 2016,,Urban Off Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_28,Passenger Cars_Petrol_Medium_Euro 6 up to 2016,,Rural,,,10,130,0,0,2.69,0,0,0,1000,0,1,1,1 
PCG_28,Passenger Cars_Petrol_Medium_Euro 6 up to 2016,,Highway,,,10,130,0,0,5.08,0,0,0,1000,0,1,1,1 
PCG_29,Passenger Cars_Petrol_Medium_Euro 6 2017-2019,,Urban Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_29,Passenger Cars_Petrol_Medium_Euro 6 2017-2019,,Urban Off Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_29,Passenger Cars_Petrol_Medium_Euro 6 2017-2019,,Rural,,,10,130,0,0,2.69,0,0,0,1000,0,1,1,1 
PCG_29,Passenger Cars_Petrol_Medium_Euro 6 2017-2019,,Highway,,,10,130,0,0,5.08,0,0,0,1000,0,1,1,1 
PCG_30,Passenger Cars_Petrol_Medium_Euro 6 2020+,,Urban Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_30,Passenger Cars_Petrol_Medium_Euro 6 2020+,,Urban Off Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_30,Passenger Cars_Petrol_Medium_Euro 6 2020+,,Rural,,,10,130,0,0,2.69,0,0,0,1000,0,1,1,1 
PCG_30,Passenger Cars_Petrol_Medium_Euro 6 2020+,,Highway,,,10,130,0,0,5.08,0,0,0,1000,0,1,1,1 
PCG_31,Passenger Cars_Petrol_Large-SUV-Executive_PRE ECE,,Urban Peak,,,10,130,0,0,131,0,0,0,1000,0,1,1,1 
PCG_31,Passenger Cars_Petrol_Large-SUV-Executive_PRE ECE,,Urban Off Peak,,,10,130,0,0,131,0,0,0,1000,0,1,1,1 
PCG_31,Passenger Cars_Petrol_Large-SUV-Executive_PRE ECE,,Rural,,,10,130,0,0,86,0,0,0,1000,0,1,1,1 
PCG_31,Passenger Cars_Petrol_Large-SUV-Executive_PRE ECE,,Highway,,,10,130,0,0,41,0,0,0,1000,0,1,1,1 
PCG_32,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/00-01,,Urban Peak,,,10,130,0,0,131,0,0,0,1000,0,1,1,1 
PCG_32,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/00-01,,Urban Off Peak,,,10,130,0,0,131,0,0,0,1000,0,1,1,1 
PCG_32,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/00-01,,Rural,,,10,130,0,0,86,0,0,0,1000,0,1,1,1 
PCG_32,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/00-01,,Highway,,,10,130,0,0,41,0,0,0,1000,0,1,1,1 
PCG_33,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/02,,Urban Peak,,,10,130,0,0,131,0,0,0,1000,0,1,1,1 
PCG_33,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/02,,Urban Off Peak,,,10,130,0,0,131,0,0,0,1000,0,1,1,1 
PCG_33,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/02,,Rural,,,10,130,0,0,86,0,0,0,1000,0,1,1,1 
PCG_33,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/02,,Highway,,,10,130,0,0,41,0,0,0,1000,0,1,1,1 
PCG_34,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/03,,Urban Peak,,,10,130,0,0,131,0,0,0,1000,0,1,1,1 
PCG_34,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/03,,Urban Off Peak,,,10,130,0,0,131,0,0,0,1000,0,1,1,1 
PCG_34,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/03,,Rural,,,10,130,0,0,86,0,0,0,1000,0,1,1,1 
PCG_34,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/03,,Highway,,,10,130,0,0,41,0,0,0,1000,0,1,1,1 
PCG_35,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/04,,Urban Peak,,,10,130,0,0,131,0,0,0,1000,0,1,1,1 
PCG_35,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/04,,Urban Off Peak,,,10,130,0,0,131,0,0,0,1000,0,1,1,1 
PCG_35,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/04,,Rural,,,10,130,0,0,86,0,0,0,1000,0,1,1,1 
PCG_35,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/04,,Highway,,,10,130,0,0,41,0,0,0,1000,0,1,1,1 
PCG_36,Passenger Cars_Petrol_Large-SUV-Executive_Euro 1,,Urban Peak,,,10,130,0,0,26,0,0,0,1000,0,1,1,1 
PCG_36,Passenger Cars_Petrol_Large-SUV-Executive_Euro 1,,Urban Off Peak,,,10,130,0,0,26,0,0,0,1000,0,1,1,1 
PCG_36,Passenger Cars_Petrol_Large-SUV-Executive_Euro 1,,Rural,,,10,130,0,0,16,0,0,0,1000,0,1,1,1 
PCG_36,Passenger Cars_Petrol_Large-SUV-Executive_Euro 1,,Highway,,,10,130,0,0,14,0,0,0,1000,0,1,1,1 
PCG_37,Passenger Cars_Petrol_Large-SUV-Executive_Euro 2,,Urban Peak,,,10,130,0,0,17,0,0,0,1000,0,1,1,1 
PCG_37,Passenger Cars_Petrol_Large-SUV-Executive_Euro 2,,Urban Off Peak,,,10,130,0,0,17,0,0,0,1000,0,1,1,1 
PCG_37,Passenger Cars_Petrol_Large-SUV-Executive_Euro 2,,Rural,,,10,130,0,0,13,0,0,0,1000,0,1,1,1 
PCG_37,Passenger Cars_Petrol_Large-SUV-Executive_Euro 2,,Highway,,,10,130,0,0,11,0,0,0,1000,0,1,1,1 
PCG_38,Passenger Cars_Petrol_Large-SUV-Executive_Euro 3,,Urban Peak,,,10,130,0,0,3,0,0,0,1000,0,1,1,1 
PCG_38,Passenger Cars_Petrol_Large-SUV-Executive_Euro 3,,Urban Off Peak,,,10,130,0,0,3,0,0,0,1000,0,1,1,1 
PCG_38,Passenger Cars_Petrol_Large-SUV-Executive_Euro 3,,Rural,,,10,130,0,0,2,0,0,0,1000,0,1,1,1 
PCG_38,Passenger Cars_Petrol_Large-SUV-Executive_Euro 3,,Highway,,,10,130,0,0,4,0,0,0,1000,0,1,1,1 
PCG_39,Passenger Cars_Petrol_Large-SUV-Executive_Euro 4,,Urban Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_39,Passenger Cars_Petrol_Large-SUV-Executive_Euro 4,,Urban Off Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_39,Passenger Cars_Petrol_Large-SUV-Executive_Euro 4,,Rural,,,10,130,0,0,2.69,0,0,0,1000,0,1,1,1 
PCG_39,Passenger Cars_Petrol_Large-SUV-Executive_Euro 4,,Highway,,,10,130,0,0,5.08,0,0,0,1000,0,1,1,1 
PCG_40,Passenger Cars_Petrol_Large-SUV-Executive_Euro 5,,Urban Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_40,Passenger Cars_Petrol_Large-SUV-Executive_Euro 5,,Urban Off Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_40,Passenger Cars_Petrol_Large-SUV-Executive_Euro 5,,Rural,,,10,130,0,0,2.69,0,0,0,1000,0,1,1,1 
PCG_40,Passenger Cars_Petrol_Large-SUV-Executive_Euro 5,,Highway,,,10,130,0,0,5.08,0,0,0,1000,0,1,1,1 
PCG_41,Passenger Cars_Petrol_Large-SUV-Executive_Euro 6 up to 2016,,Urban Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_41,Passenger Cars_Petrol_Large-SUV-Executive_Euro 6 up to 2016,,Urban Off Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_41,Passenger Cars_Petrol_Large-SUV-Executive_Euro 6 up to 2016,,Rural,,,10,130,0,0,2.69,0,0,0,1000,0,1,1,1 
PCG_41,Passenger Cars_Petrol_Large-SUV-Executive_Euro 6 up to 2016,,Highway,,,10,130,0,0,5.08,0,0,0,1000,0,1,1,1 
PCG_42,Passenger Cars_Petrol_Large-SUV-Executive_Euro 6 2017-2019,,Urban Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_42,Passenger Cars_Petrol_Large-SUV-Executive_Euro 6 2017-2019,,Urban Off Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_42,Passenger Cars_Petrol_Large-SUV-Executive_Euro 6 2017-2019,,Rural,,,10,130,0,0,2.69,0,0,0,1000,0,1,1,1 
PCG_42,Passenger Cars_Petrol_Large-SUV-Executive_Euro 6 2017-2019,,Highway,,,10,130,0,0,5.08,0,0,0,1000,0,1,1,1 
PCG_43,Passenger Cars_Petrol_Large-SUV-Executive_Euro 6 2020+,,Urban Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_43,Passenger Cars_Petrol_Large-SUV-Executive_Euro 6 2020+,,Urban Off Peak,,,10,130,0,0,2.87,0,0,0,1000,0,1,1,1 
PCG_43,Passenger Cars_Petrol_Large-SUV-Executive_Euro 6 2020+,,Rural,,,10,130,0,0,2.69,0,0,0,1000,0,1,1,1 
PCG_43,Passenger Cars_Petrol_Large-SUV-Executive_Euro 6 2020+,,Highway,,,10,130,0,0,5.08,0,0,0,1000,0,1,1,1 
PCD_28,Passenger Cars_Diesel_Mini_Euro 4,,Urban Peak,,,10,130,0,0,1.1,0,0,0,1000,0,1,1,1 
