Code,Copert_V_name,Technology,Mode,Road.Slope,Load,Min.Speed,Max.Speed,Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,RF,Q,PF,T
PCG_44,Passenger Cars_Petrol_Mini_Euro 4,,,,,5,130,3.55E-06,-0.000139315,0.047375268,-9.10E-14,-6.44E-15,7.73E-13,4.014853242,0,1,1,1 
PCG_45,Passenger Cars_Petrol_Mini_Euro 5,,,,,5,130,3.81E-06,-0.000707365,0.045249198,0.173073521,6.99E-05,-0.047538169,6.212053482,0,1,1,1 
PCG_46,Passenger Cars_Petrol_Mini_Euro 6 up to 2016,,,,,5,130,3.99E-06,-0.00080448,0.048245967,0.025665557,0.000310577,-0.083680744,6.352914552,0,1,1,1 
PCG_47,Passenger Cars_Petrol_Mini_Euro 6 2017-2019,,,,,5,130,4.38E-06,-0.000872099,0.05381474,-0.092517798,0.000290535,-0.077103779,5.935114479,0,1,1,1 
PCG_48,Passenger Cars_Petrol_Mini_Euro 6 2020+,,,,,5,130,4.38E-06,-0.000872099,0.05381474,-0.092517798,0.000290535,-0.077103779,5.935114479,0,1,1,1 
PCG_1,Passenger Cars_Petrol_Small_PRE ECE,,,,,10,130,2.86E-05,0.026974973,1.10092497,3.060898807,0.000168684,0.015067603,0.10547165,0,1,1,1 
PCG_2,Passenger Cars_Petrol_Small_ECE 15/00-01,,,,,10,130,7.11E-05,-0.002939052,-0.140200076,7.9801037,8.92E-05,-0.007666837,0.193880959,0,1,1,1 
PCG_3,Passenger Cars_Petrol_Small_ECE 15/02,,,,,10,130,2.26E-05,-0.001976367,-0.013601079,4.937329683,2.64E-05,-0.003180605,0.120636181,0,1,1,1 
PCG_4,Passenger Cars_Petrol_Small_ECE 15/03,,,,,10,130,2.26E-05,-0.001976367,-0.013601079,4.937329683,2.64E-05,-0.003180605,0.120636181,0,1,1,1 
PCG_5,Passenger Cars_Petrol_Small_ECE 15/04,,,,,10,130,9.98E-06,-0.001670927,0.067180129,2.790024307,6.69E-06,-0.001232134,0.09633248,0,1,1,1 
PCG_6,Passenger Cars_Petrol_Small_Improved Conventional,,,,,10,130,0.000339833,-0.057484236,3.700970381,5.81E-13,-4.03E-17,-3.00E-16,1.690712828,0,1,1,1 
PCG_7,Passenger Cars_Petrol_Small_Open Loop,,,,,10,130,0.000445404,-0.073596067,3.801593532,4.37E-13,-2.68E-17,3.75E-16,1.73985974,0,1,1,1 
PCG_8,Passenger Cars_Petrol_Small_Euro 1,,,,,5,130,8.25E-18,-0.009250329,1.843756507,1.89E-13,-0.001735291,0.243068135,1.366370657,0,1,1,1 
PCG_9,Passenger Cars_Petrol_Small_Euro 2,,,,,5,130,2.72E-12,-0.007244862,2.047845392,0.90470352,-0.005129504,0.826484534,0.365556608,0,1,1,1 
PCG_10,Passenger Cars_Petrol_Small_Euro 3,,,,,5,130,0.000182479,-0.016058173,0.813127485,-4.52E-11,-0.002744488,0.533185225,14.59833905,0,1,1,1 
PCG_11,Passenger Cars_Petrol_Small_Euro 4,,,,,5,130,3.55E-06,-0.000139315,0.047375268,-9.10E-14,-6.44E-15,7.73E-13,4.014853242,0,1,1,1 
PCG_12,Passenger Cars_Petrol_Small_Euro 5,,,,,5,130,3.81E-06,-0.000707365,0.045249198,0.173073521,6.99E-05,-0.047538169,6.212053482,0,1,1,1 
PCG_13,Passenger Cars_Petrol_Small_Euro 6 up to 2016,,,,,5,130,3.99E-06,-0.00080448,0.048245967,0.025665557,0.000310577,-0.083680744,6.352914552,0,1,1,1 
PCG_14,Passenger Cars_Petrol_Small_Euro 6 2017-2019,,,,,5,130,4.38E-06,-0.000872099,0.05381474,-0.092517798,0.000290535,-0.077103779,5.935114479,0,1,1,1 
PCG_15,Passenger Cars_Petrol_Small_Euro 6 2020+,,,,,5,130,4.38E-06,-0.000872099,0.05381474,-0.092517798,0.000290535,-0.077103779,5.935114479,0,1,1,1 
PCG_16,Passenger Cars_Petrol_Medium_PRE ECE,,,,,10,130,2.86E-05,0.026974973,1.10092497,3.060898807,0.000168684,0.015067603,0.10547165,0,1,1,1 
PCG_17,Passenger Cars_Petrol_Medium_ECE 15/00-01,,,,,10,130,7.11E-05,-0.002939052,-0.140200076,7.9801037,8.92E-05,-0.007666837,0.193880959,0,1,1,1 
PCG_18,Passenger Cars_Petrol_Medium_ECE 15/02,,,,,10,130,2.26E-05,-0.001976367,-0.013601079,4.937329683,2.64E-05,-0.003180605,0.120636181,0,1,1,1 
PCG_19,Passenger Cars_Petrol_Medium_ECE 15/03,,,,,10,130,2.26E-05,-0.001976367,-0.013601079,4.937329683,2.64E-05,-0.003180605,0.120636181,0,1,1,1 
PCG_20,Passenger Cars_Petrol_Medium_ECE 15/04,,,,,10,130,9.98E-06,-0.001670927,0.067180129,2.790024307,6.69E-06,-0.001232134,0.09633248,0,1,1,1 
PCG_21,Passenger Cars_Petrol_Medium_Improved Conventional,,,,,10,130,0.000331878,-0.052728311,3.100114509,3.24E-13,-5.25E-18,-4.36E-16,1.550832671,0,1,1,1 
PCG_22,Passenger Cars_Petrol_Medium_Open Loop,,,,,10,130,0.00020716,-0.033480461,1.690763257,3.09E-13,-2.91E-17,6.82E-17,2.092528783,0,1,1,1 
PCG_23,Passenger Cars_Petrol_Medium_Euro 1,,,,,5,130,8.25E-18,-0.009250329,1.843756507,1.89E-13,-0.001735291,0.243068135,1.366370657,0,1,1,1 
PCG_24,Passenger Cars_Petrol_Medium_Euro 2,,,,,5,130,2.72E-12,-0.007244862,2.047845392,0.90470352,-0.005129504,0.826484534,0.365556608,0,1,1,1 
PCG_25,Passenger Cars_Petrol_Medium_Euro 3,,,,,5,130,0.000182479,-0.016058173,0.813127485,-4.52E-11,-0.002744488,0.533185225,14.59833905,0,1,1,1 
PCG_26,Passenger Cars_Petrol_Medium_Euro 4,,,,,5,130,3.55E-06,-0.000139315,0.047375268,-9.10E-14,-6.44E-15,7.73E-13,4.014853242,0,1,1,1 
PCG_27,Passenger Cars_Petrol_Medium_Euro 5,,,,,5,130,3.81E-06,-0.000707365,0.045249198,0.173073521,6.99E-05,-0.047538169,6.212053482,0,1,1,1 
PCG_28,Passenger Cars_Petrol_Medium_Euro 6 up to 2016,,,,,5,130,3.99E-06,-0.00080448,0.048245967,0.025665557,0.000310577,-0.083680744,6.352914552,0,1,1,1 
PCG_29,Passenger Cars_Petrol_Medium_Euro 6 2017-2019,,,,,5,130,4.38E-06,-0.000872099,0.05381474,-0.092517798,0.000290535,-0.077103779,5.935114479,0,1,1,1 
PCG_30,Passenger Cars_Petrol_Medium_Euro 6 2020+,,,,,5,130,4.38E-06,-0.000872099,0.05381474,-0.092517798,0.000290535,-0.077103779,5.935114479,0,1,1,1 
PCG_31,Passenger Cars_Petrol_Large-SUV-Executive_PRE ECE,,,,,10,130,2.86E-05,0.026974973,1.10092497,3.060898807,0.000168684,0.015067603,0.10547165,0,1,1,1 
PCG_32,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/00-01,,,,,10,130,7.11E-05,-0.002939052,-0.140200076,7.9801037,8.92E-05,-0.007666837,0.193880959,0,1,1,1 
PCG_33,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/02,,,,,10,130,2.26E-05,-0.001976367,-0.013601079,4.937329683,2.64E-05,-0.003180605,0.120636181,0,1,1,1 
PCG_34,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/03,,,,,10,130,2.26E-05,-0.001976367,-0.013601079,4.937329683,2.64E-05,-0.003180605,0.120636181,0,1,1,1 
PCG_35,Passenger Cars_Petrol_Large-SUV-Executive_ECE 15/04,,,,,10,130,9.98E-06,-0.001670927,0.067180129,2.790024307,6.69E-06,-0.001232134,0.09633248,0,1,1,1 
PCG_36,Passenger Cars_Petrol_Large-SUV-Executive_Euro 1,,,,,5,130,8.25E-18,-0.009250329,1.843756507,1.89E-13,-0.001735291,0.243068135,1.366370657,0,1,1,1 
PCG_37,Passenger Cars_Petrol_Large-SUV-Executive_Euro 2,,,,,5,130,2.72E-12,-0.007244862,2.047845392,0.90470352,-0.005129504,0.826484534,0.365556608,0,1,1,1 
PCG_38,Passenger Cars_Petrol_Large-SUV-Executive_Euro 3,,,,,5,130,0.000182479,-0.016058173,0.813127485,-4.52E-11,-0.002744488,0.533185225,14.59833905,0,1,1,1 
PCG_39,Passenger Cars_Petrol_Large-SUV-Executive_Euro 4,,,,,5,130,3.55E-06,-0.000139315,0.047375268,-9.10E-14,-6.44E-15,7.73E-13,4.014853242,0,1,1,1 
PCG_40,Passenger Cars_Petrol_Large-SUV-Executive_Euro 5,,,,,5,130,3.81E-06,-0.000707365,0.045249198,0.173073521,6.99E-05,-0.047538169,6.212053482,0,1,1,1 
PCG_41,Passenger Cars_Petrol_Large-SUV-Executive_Euro 6 up to 2016,,,,,5,130,3.99E-06,-0.00080448,0.048245967,0.025665557,0.000310577,-0.083680744,6.352914552,0,1,1,1 
PCG_42,Passenger Cars_Petrol_Large-SUV-Executive_Euro 6 2017-2019,,,,,5,130,4.38E-06,-0.000872099,0.05381474,-0.092517798,0.000290535,-0.077103779,5.935114479,0,1,1,1 
PCG_43,Passenger Cars_Petrol_Large-SUV-Executive_Euro 6 2020+,,,,,5,130,4.38E-06,-0.000872099,0.05381474,-0.092517798,0.000290535,-0.077103779,5.935114479,0,1,1,1 
PCD_28,Passenger Cars_Diesel_Mini_Euro 4,,,,,10,130,6.19E-05,-0.003557587,0.192587007,-7.98E-09,0.008830142,-0.149352054,5.550057805,0,1,1,1 
PCD_29,Passenger Cars_Diesel_Mini_Euro 5,,,,,10,130,0.0007444,0.036479728,-0.050834344,0.076315696,1.572752254,0.453976779,0.307541514,0,1,1,1 
PCD_30,Passenger Cars_Diesel_Mini_Euro 6 up to 2016,,,,,10,130,0.0007444,0.036479728,-0.050834344,0.076315696,1.572752254,0.453976779,0.307541514,0,1,1,1 
PCD_31,Passenger Cars_Diesel_Mini_Euro 6 2017-2019,,,,,10,130,0.0007444,0.036479728,-0.050834344,0.076315696,1.572752254,0.453976779,0.307541514,0,1,1,1 
PCD_32,Passenger Cars_Diesel_Mini_Euro 6 2020+,,,,,10,130,0.0007444,0.036479728,-0.050834344,0.076315696,1.572752254,0.453976779,0.307541514,0,1,1,1 
PCD_1,Passenger Cars_Diesel_Small_Conventional,,,,,10,130,1.69E-06,0.009507902,0.598736551,2.699375166,0.001449873,0.10775949,0.585999363,0,1,1,1 
PCD_2,Passenger Cars_Diesel_Small_Euro 1,,,,,10,130,6.44E-05,-0.011263518,0.797312997,-4.85E-10,-0.000106471,0.077331614,5.603740146,0,1,1,1 
PCD_3,Passenger Cars_Diesel_Small_Euro 2,,,,,10,130,1.07E-05,-0.003570973,0.475838295,7.22E-11,-0.000988658,0.220160839,2.951217676,0,1,1,1 
PCD_4,Passenger Cars_Diesel_Small_Euro 3,,,,,10,130,5.57E-06,-0.00068743,0.27872667,1.57E-12,-0.000209117,0.297501548,2.888359271,0,1,1,1 
PCD_5,Passenger Cars_Diesel_Small_Euro 4,,,,,10,130,6.19E-05,-0.003557587,0.192587007,-7.98E-09,0.008830142,-0.149352054,5.550057805,0,1,1,1 
PCD_6,Passenger Cars_Diesel_Small_Euro 5,,,,,10,130,0.0007444,0.036479728,-0.050834344,0.076315696,1.572752254,0.453976779,0.307541514,0,1,1,1 
PCD_7,Passenger Cars_Diesel_Small_Euro 6 up to 2016,,,,,10,130,0.0007444,0.036479728,-0.050834344,0.076315696,1.572752254,0.453976779,0.307541514,0,1,1,1 
PCD_8,Passenger Cars_Diesel_Small_Euro 6 2017-2019,,,,,10,130,0.0007444,0.036479728,-0.050834344,0.076315696,1.572752254,0.453976779,0.307541514,0,1,1,1 
PCD_9,Passenger Cars_Diesel_Small_Euro 6 2020+,,,,,10,130,0.0007444,0.036479728,-0.050834344,0.076315696,1.572752254,0.453976779,0.307541514,0,1,1,1 
PCD_10,Passenger Cars_Diesel_Medium_Conventional,,,,,10,130,1.69E-06,0.009507902,0.598736551,2.699375166,0.001449873,0.10775949,0.585999363,0,1,1,1 
PCD_11,Passenger Cars_Diesel_Medium_Euro 1,,,,,10,130,6.44E-05,-0.011263518,0.797312997,-4.85E-10,-0.000106471,0.077331614,5.603740146,0,1,1,1 
PCD_12,Passenger Cars_Diesel_Medium_Euro 2,,,,,10,130,1.07E-05,-0.003570973,0.475838295,7.22E-11,-0.000988658,0.220160839,2.951217676,0,1,1,1 
PCD_13,Passenger Cars_Diesel_Medium_Euro 3,,,,,10,130,5.57E-06,-0.00068743,0.27872667,1.57E-12,-0.000209117,0.297501548,2.888359271,0,1,1,1 
PCD_14,Passenger Cars_Diesel_Medium_Euro 4,,,,,10,130,6.19E-05,-0.003557587,0.192587007,-7.98E-09,0.008830142,-0.149352054,5.550057805,0,1,1,1 
PCD_15,Passenger Cars_Diesel_Medium_Euro 5,,,,,10,130,0.0007444,0.036479728,-0.050834344,0.076315696,1.572752254,0.453976779,0.307541514,0,1,1,1 
PCD_16,Passenger Cars_Diesel_Medium_Euro 6 up to 2016,,,,,10,130,0.0007444,0.036479728,-0.050834344,0.076315696,1.572752254,0.453976779,0.307541514,0,1,1,1 
PCD_17,Passenger Cars_Diesel_Medium_Euro 6 2017-2019,,,,,10,130,0.0007444,0.036479728,-0.050834344,0.076315696,1.572752254,0.453976779,0.307541514,0,1,1,1 
PCD_18,Passenger Cars_Diesel_Medium_Euro 6 2020+,,,,,10,130,0.0007444,0.036479728,-0.050834344,0.076315696,1.572752254,0.453976779,0.307541514,0,1,1,1 
PCD_19,Passenger Cars_Diesel_Large-SUV-Executive_Conventional,,,,,10,130,1.69E-06,0.009507902,0.598736551,2.699375166,0.001449873,0.10775949,0.585999363,0,1,1,1 
PCD_20,Passenger Cars_Diesel_Large-SUV-Executive_Euro 1,,,,,10,130,3.86E-05,-0.007839334,0.506986086,1.62E-14,-2.10E-17,-3.84E-16,3.186721313,0,1,1,1 
PCD_21,Passenger Cars_Diesel_Large-SUV-Executive_Euro 2,,,,,10,130,-0.001015957,0.306389522,1.99688272,0.535122897,0.043910697,1.464010477,0.406553576,0,1,1,1 
PCD_22,Passenger Cars_Diesel_Large-SUV-Executive_Euro 3,,,,,10,130,2.05E-05,-0.003846785,0.208825461,1.28E-11,-5.88E-15,-3.25E-13,2.289752865,0,1,1,1 
PCD_23,Passenger Cars_Diesel_Large-SUV-Executive_Euro 4,,,,,10,130,6.19E-05,-0.003557587,0.192587007,-7.98E-09,0.008830142,-0.149352054,5.550057805,0,1,1,1 
PCD_24,Passenger Cars_Diesel_Large-SUV-Executive_Euro 5,,,,,10,130,0.0007444,0.036479728,-0.050834344,0.076315696,1.572752254,0.453976779,0.307541514,0,1,1,1 
PCD_25,Passenger Cars_Diesel_Large-SUV-Executive_Euro 6 up to 2016,,,,,10,130,0.0007444,0.036479728,-0.050834344,0.076315696,1.572752254,0.453976779,0.307541514,0,1,1,1 
PCD_26,Passenger Cars_Diesel_Large-SUV-Executive_Euro 6 2017-2019,,,,,10,130,0.0007444,0.036479728,-0.050834344,0.076315696,1.572752254,0.453976779,0.307541514,0,1,1,1 
PCD_27,Passenger Cars_Diesel_Large-SUV-Executive_Euro 6 2020+,,,,,10,130,0.0007444,0.036479728,-0.050834344,0.076315696,1.572752254,0.453976779,0.307541514,0,1,1,1 
PCH_1,Passenger Cars_Petrol Hybrid_Mini_Euro 4,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_2,Passenger Cars_Petrol Hybrid_Mini_Euro 5,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_3,Passenger Cars_Petrol Hybrid_Mini_Euro 6 up to 2016,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_4,Passenger Cars_Petrol Hybrid_Mini_Euro 6 2017-2019,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_5,Passenger Cars_Petrol Hybrid_Mini_Euro 6 2020+,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_6,Passenger Cars_Petrol Hybrid_Small_Euro 4,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_7,Passenger Cars_Petrol Hybrid_Small_Euro 5,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_8,Passenger Cars_Petrol Hybrid_Small_Euro 6 up to 2016,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_9,Passenger Cars_Petrol Hybrid_Small_Euro 6 2017-2019,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_10,Passenger Cars_Petrol Hybrid_Small_Euro 6 2020+,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_11,Passenger Cars_Petrol Hybrid_Medium_Euro 4,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_12,Passenger Cars_Petrol Hybrid_Medium_Euro 5,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_13,Passenger Cars_Petrol Hybrid_Medium_Euro 6 up to 2016,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_14,Passenger Cars_Petrol Hybrid_Medium_Euro 6 2017-2019,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_15,Passenger Cars_Petrol Hybrid_Medium_Euro 6 2020+,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_16,Passenger Cars_Petrol Hybrid_Large-SUV-Executive_Euro 4,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_17,Passenger Cars_Petrol Hybrid_Large-SUV-Executive_Euro 5,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_18,Passenger Cars_Petrol Hybrid_Large-SUV-Executive_Euro 6 up to 2016,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_19,Passenger Cars_Petrol Hybrid_Large-SUV-Executive_Euro 6 2017-2019,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCH_20,Passenger Cars_Petrol Hybrid_Large-SUV-Executive_Euro 6 2020+,,,,,20,130,1.72E-06,-0.000253918,0.012638735,-8.33E-11,-1.17E-12,1.20E-10,5.718884656,0,1,1,1 
PCLPG_1,Passenger Cars_LPG Bifuel ~ LPG_Mini_Euro 4,,,,,5,130,3.55E-06,-0.000139315,0.047375268,-9.10E-14,-6.44E-15,7.73E-13,4.014853242,0,1,1,1 
PCB_1,Passenger Cars_LPG Bifuel ~ Petrol_Mini_Euro 4,,,,,5,130,3.55E-06,-0.000139315,0.047375268,-9.10E-14,-6.44E-15,7.73E-13,4.014853242,0,1,1,1 
PCLPG_2,Passenger Cars_LPG Bifuel ~ LPG_Mini_Euro 5,,,,,5,130,3.55E-06,-0.000139315,0.047375268,-9.10E-14,-6.44E-15,7.73E-13,4.014853242,0,1,1,1 
PCB_2,Passenger Cars_LPG Bifuel ~ Petrol_Mini_Euro 5,,,,,5,130,3.81E-06,-0.000707365,0.045249198,0.173073521,6.99E-05,-0.047538169,6.212053482,0,1,1,1 
PCLPG_3,Passenger Cars_LPG Bifuel ~ LPG_Mini_Euro 6,,,,,5,130,3.55E-06,-0.000139315,0.047375268,-9.10E-14,-6.44E-15,7.73E-13,4.014853242,0,1,1,1 
PCB_3,Passenger Cars_LPG Bifuel ~ Petrol_Mini_Euro 6,,,,,5,130,3.99E-06,-0.00080448,0.048245967,0.025665557,0.000310577,-0.083680744,6.352914552,0,1,1,1 
PCLPG_4,Passenger Cars_LPG Bifuel ~ LPG_Small_Conventional,,,,,10,130,5.41E-06,0.013910994,0.793131564,3.202162128,0.00024927,0.020214278,0.122061138,0,1,1,1 
PCB_4,Passenger Cars_LPG Bifuel ~ Petrol_Small_Conventional,,,,,10,130,0.000445404,-0.073596067,3.801593532,4.37E-13,-2.68E-17,3.75E-16,1.73985974,0,1,1,1 
PCLPG_5,Passenger Cars_LPG Bifuel ~ LPG_Small_Euro 1,,,,,10,130,0.000257036,-0.042668051,1.910037888,3.46E-11,-7.82E-16,-8.45E-14,2.570364537,0,1,1,1 
PCB_5,Passenger Cars_LPG Bifuel ~ Petrol_Small_Euro 1,,,,,5,130,8.25E-18,-0.009250329,1.843756507,1.89E-13,-0.001735291,0.243068135,1.366370657,0,1,1,1 
PCLPG_6,Passenger Cars_LPG Bifuel ~ LPG_Small_Euro 2,,,,,10,130,0.000526566,-0.087409941,3.912911257,-1.20E-10,-1.79E-14,2.61E-12,21.94024614,0,1,1,1 
PCB_6,Passenger Cars_LPG Bifuel ~ Petrol_Small_Euro 2,,,,,5,130,2.72E-12,-0.007244862,2.047845392,0.90470352,-0.005129504,0.826484534,0.365556608,0,1,1,1 
PCLPG_7,Passenger Cars_LPG Bifuel ~ LPG_Small_Euro 3,,,,,5,130,0.000182479,-0.016058173,0.813127485,-4.52E-11,-0.002744488,0.533185225,14.59833905,0,1,1,1 
PCB_7,Passenger Cars_LPG Bifuel ~ Petrol_Small_Euro 3,,,,,5,130,0.000182479,-0.016058173,0.813127485,-4.52E-11,-0.002744488,0.533185225,14.59833905,0,1,1,1 
PCLPG_8,Passenger Cars_LPG Bifuel ~ LPG_Small_Euro 4,,,,,5,130,3.55E-06,-0.000139315,0.047375268,-9.10E-14,-6.44E-15,7.73E-13,4.014853242,0,1,1,1 
PCB_8,Passenger Cars_LPG Bifuel ~ Petrol_Small_Euro 4,,,,,5,130,3.55E-06,-0.000139315,0.047375268,-9.10E-14,-6.44E-15,7.73E-13,4.014853242,0,1,1,1 
PCLPG_9,Passenger Cars_LPG Bifuel ~ LPG_Small_Euro 5,,,,,5,130,3.55E-06,-0.000139315,0.047375268,-9.10E-14,-6.44E-15,7.73E-13,4.014853242,0,1,1,1 
PCB_9,Passenger Cars_LPG Bifuel ~ Petrol_Small_Euro 5,,,,,5,130,3.81E-06,-0.000707365,0.045249198,0.173073521,6.99E-05,-0.047538169,6.212053482,0,1,1,1 
PCLPG_10,Passenger Cars_LPG Bifuel ~ LPG_Small_Euro 6,,,,,5,130,3.55E-06,-0.000139315,0.047375268,-9.10E-14,-6.44E-15,7.73E-13,4.014853242,0,1,1,1 
PCB_10,Passenger Cars_LPG Bifuel ~ Petrol_Small_Euro 6,,,,,5,130,3.99E-06,-0.00080448,0.048245967,0.025665557,0.000310577,-0.083680744,6.352914552,0,1,1,1 
PCLPG_11,Passenger Cars_LPG Bifuel ~ LPG_Medium_Conventional,,,,,10,130,5.41E-06,0.013910994,0.793131564,3.202162128,0.00024927,0.020214278,0.122061138,0,1,1,1 
PCB_11,Passenger Cars_LPG Bifuel ~ Petrol_Medium_Conventional,,,,,10,130,0.00020716,-0.033480461,1.690763257,3.09E-13,-2.91E-17,6.82E-17,2.092528783,0,1,1,1 
PCLPG_12,Passenger Cars_LPG Bifuel ~ LPG_Medium_Euro 1,,,,,10,130,0.000257036,-0.042668051,1.910037888,3.46E-11,-7.82E-16,-8.45E-14,2.570364537,0,1,1,1 
PCB_12,Passenger Cars_LPG Bifuel ~ Petrol_Medium_Euro 1,,,,,5,130,8.25E-18,-0.009250329,1.843756507,1.89E-13,-0.001735291,0.243068135,1.366370657,0,1,1,1 
PCLPG_13,Passenger Cars_LPG Bifuel ~ LPG_Medium_Euro 2,,,,,10,130,0.000526566,-0.087409941,3.912911257,-1.20E-10,-1.79E-14,2.61E-12,21.94024614,0,1,1,1 
PCB_13,Passenger Cars_LPG Bifuel ~ Petrol_Medium_Euro 2,,,,,5,130,2.72E-12,-0.007244862,2.047845392,0.90470352,-0.005129504,0.826484534,0.365556608,0,1,1,1 
PCLPG_14,Passenger Cars_LPG Bifuel ~ LPG_Medium_Euro 3,,,,,5,130,0.000182479,-0.016058173,0.813127485,-4.52E-11,-0.002744488,0.533185225,14.59833905,0,1,1,1 
PCB_14,Passenger Cars_LPG Bifuel ~ Petrol_Medium_Euro 3,,,,,5,130,0.000182479,-0.016058173,0.813127485,-4.52E-11,-0.002744488,0.533185225,14.59833905,0,1,1,1 
PCLPG_15,Passenger Cars_LPG Bifuel ~ LPG_Medium_Euro 4,,,,,5,130,3.55E-06,-0.000139315,0.047375268,-9.10E-14,-6.44E-15,7.73E-13,4.014853242,0,1,1,1 
PCB_15,Passenger Cars_LPG Bifuel ~ Petrol_Medium_Euro 4,,,,,5,130,3.55E-06,-0.000139315,0.047375268,-9.10E-14,-6.44E-15,7.73E-13,4.014853242,0,1,1,1 
PCLPG_16,Passenger Cars_LPG Bifuel ~ LPG_Medium_Euro 5,,,,,5,130,3.55E-06,-0.000139315,0.047375268,-9.10E-14,-6.44E-15,7.73E-13,4.014853242,0,1,1,1 
PCB_16,Passenger Cars_LPG Bifuel ~ Petrol_Medium_Euro 5,,,,,5,130,3.81E-06,-0.000707365,0.045249198,0.173073521,6.99E-05,-0.047538169,6.212053482,0,1,1,1 
PCLPG_17,Passenger Cars_LPG Bifuel ~ LPG_Medium_Euro 6,,,,,5,130,3.55E-06,-0.000139315,0.047375268,-9.10E-14,-6.44E-15,7.73E-13,4.014853242,0,1,1,1 
PCB_17,Passenger Cars_LPG Bifuel ~ Petrol_Medium_Euro 6,,,,,5,130,3.99E-06,-0.00080448,0.048245967,0.025665557,0.000310577,-0.083680744,6.352914552,0,1,1,1 
PCLPG_18,Passenger Cars_LPG Bifuel ~ LPG_Large-SUV-Executive_Conventional,,,,,10,130,5.41E-06,0.013910994,0.793131564,3.202162128,0.00024927,0.020214278,0.122061138,0,1,1,1 
PCB_18,Passenger Cars_LPG Bifuel ~ Petrol_Large-SUV-Executive_Conventional,,,,,10,130,9.98E-06,-0.001670927,0.067180129,2.790024307,6.69E-06,-0.001232134,0.09633248,0,1,1,1 
PCLPG_19,Passenger Cars_LPG Bifuel ~ LPG_Large-SUV-Executive_Euro 1,,,,,10,130,0.000257036,-0.042668051,1.910037888,3.46E-11,-7.82E-16,-8.45E-14,2.570364537,0,1,1,1 
PCB_19,Passenger Cars_LPG Bifuel ~ Petrol_Large-SUV-Executive_Euro 1,,,,,5,130,8.25E-18,-0.009250329,1.843756507,1.89E-13,-0.001735291,0.243068135,1.366370657,0,1,1,1 
PCLPG_20,Passenger Cars_LPG Bifuel ~ LPG_Large-SUV-Executive_Euro 2,,,,,10,130,0.000526566,-0.087409941,3.912911257,-1.20E-10,-1.79E-14,2.61E-12,21.94024614,0,1,1,1 
PCB_20,Passenger Cars_LPG Bifuel ~ Petrol_Large-SUV-Executive_Euro 2,,,,,5,130,2.72E-12,-0.007244862,2.047845392,0.90470352,-0.005129504,0.826484534,0.365556608,0,1,1,1 
