Code,Copert_V_name,Technology,Mode,Road.Slope,Load,Min.Speed,Max.Speed,Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,RF,Q,PF,T
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,-0.04,0,12,86,5.17E-06,-0.002286348,0.314705037,3.155697665,1.42E-05,0.00313883,0.030217517,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,-0.04,0.5,12,86,8.49E-06,-0.035266365,4.994931501,-0.738886116,0.000178161,0.045275937,0.028766068,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,-0.04,1,12,86,4.69E-06,-0.019916046,2.577202842,0.192837185,8.33E-05,0.022208031,0.03998804,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,-0.02,0,12,86,0.000725409,-0.010051134,2.714362166,17.00990304,0.000321143,0.014793318,0.206732213,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,-0.02,0.5,12,86,6.89E-05,-0.004526478,1.761142511,4.454859061,3.71E-05,0.012237154,0.065085011,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,-0.02,1,12,86,4.87E-05,-0.015725352,1.352718007,7.756651191,-4.05E-05,0.007047549,0.108117195,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0,0,12,86,9.49E-05,0.018116737,0.603459561,8.617132244,2.85E-05,0.005531334,0.065356101,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0,0.5,12,86,0.001411122,0.1584129,4.226200984,-24.13674347,0.000415109,0.041673427,-0.206272782,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0,1,12,86,0.003290056,0.311282478,6.905827286,4.222186158,0.001063687,0.052402647,0.092131239,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.02,0,12,86,0.000139075,0.119440784,1.388718692,13.5058246,3.07E-05,0.020237241,0.048464567,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.02,0.5,12,86,0.010849069,1.826036099,11.94017306,3.007804738,0.001899147,0.223527168,-0.602506533,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.02,1,12,86,0.009561925,1.958439483,7.740624348,18.15265134,0.001861699,0.178780938,-0.397983759,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.04,0,12,86,0.004059943,0.662164363,1.217667173,31.67823709,0.000658937,0.065693272,-0.095629192,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.04,0.5,12,86,0.006783748,1.038919506,-1.164979608,16.38843381,0.001002305,0.073560093,-0.291468047,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.04,1,12,79,0.000482472,0.128662997,4.553765963,43.07561344,3.15E-05,0.010723712,0.326687991,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.06,0,12,86,0.007189712,0.904130774,-3.796555913,16.04329875,0.001060037,0.058760525,-0.33889447,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.06,0.5,12,73,0.010707363,1.426902832,6.323244666,20.29262923,0.000770519,0.108212031,-0.199415841,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.06,1,12,62,0.04050211,5.144750005,18.26230863,-5.962191936,0.002814316,0.296237559,-0.612070903,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.06,0,12,86,3.85E-05,-0.008118737,0.437449227,4.15803892,0.000186619,0.004935195,0.143161973,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.06,0.5,12,86,3.96E-05,-0.007965937,0.408898775,3.028129402,0.000186986,0.00331547,0.137155801,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.06,1,12,85,-0.000434305,0.008606854,2.462333054,-0.182397159,0.003104675,-0.00439779,0.523255239,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.04,0,12,86,3.67E-05,-0.010090695,0.781515757,4.286802591,8.53E-05,0.009675156,0.13725835,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.04,0.5,12,86,-0.000537476,0.025094305,2.358927194,-1.795480067,0.000941326,0.035005517,0.091732746,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.04,1,12,86,-0.000467797,0.01980732,2.07738411,-1.556396201,0.000834911,0.024619859,0.153189775,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.02,0,12,86,0.000441562,-0.010295276,1.088968952,6.427412502,0.000302466,0.005145739,0.202088516,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.02,0.5,12,86,-3.21E-05,0.082840678,4.094404048,-8.297173952,0.001258196,0.049779101,0.065855245,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.02,1,12,86,3.09E-05,-0.01654457,1.323692737,-10.53171612,-0.000153499,0.014925131,-0.109045467,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0,0,12,86,0.001968568,0.021949759,2.639396877,14.39766534,0.000650253,0.017996848,0.356015668,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0,0.5,12,86,0.004542586,0.219170782,3.486444638,-9.137763721,0.001779704,0.055878993,-0.100292168,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0,1,12,86,0.00190925,0.201683883,4.280735907,3.130104974,0.000837321,0.050614406,0.185122169,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.02,0,12,86,0.023751089,0.442843421,4.464256389,13.00614752,0.005396375,0.077473912,0.05475983,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.02,0.5,12,86,0.002356849,0.446644781,1.832203239,11.67628155,0.000555626,0.071305052,-0.033514986,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.02,1,12,86,0.007979898,1.209955905,-3.506524748,-10.83378038,0.00198459,0.131728539,-0.821785104,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.04,0,12,86,0.002221541,0.257625569,-0.430600608,9.723565434,0.000408272,0.034386094,-0.085150041,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.04,0.5,12,86,0.00062731,0.202551985,5.395523967,9.924373701,0.000143394,0.025906422,0.415342131,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.04,1,12,81,0.000119504,0.088456117,4.434489564,14.19848992,2.56E-05,0.010935492,0.34980912,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.06,0,12,86,0.000384071,0.135884437,4.247191774,9.567235709,8.13E-05,0.017919259,0.367341458,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.06,0.5,12,77,0.000121632,0.20708363,11.88204547,37.42022748,3.10E-05,0.024679984,0.923250746,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.06,1,12,62,0.028187805,3.083733783,-8.880136219,10.04897755,0.003206805,0.201210129,-0.928552545,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.06,0,12,86,3.85E-05,-0.008118737,0.437449227,4.15803892,0.000186619,0.004935195,0.143161973,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.06,0.5,12,86,3.96E-05,-0.007965937,0.408898775,3.028129402,0.000186986,0.00331547,0.137155801,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.06,1,12,85,-0.000434305,0.008606854,2.462333054,-0.182397159,0.003104675,-0.00439779,0.523255239,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.04,0,12,86,3.67E-05,-0.010090695,0.781515757,4.286802591,8.53E-05,0.009675156,0.13725835,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.04,1,12,86,-0.000467797,0.01980732,2.07738411,-1.556396201,0.000834911,0.024619859,0.153189775,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.02,0,12,86,0.000441562,-0.010295276,1.088968952,6.427412502,0.000302466,0.005145739,0.202088516,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.02,1,12,86,3.09E-05,-0.01654457,1.323692737,-10.53171612,-0.000153499,0.014925131,-0.109045467,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0,0,12,86,0.001968568,0.021949759,2.639396877,14.39766534,0.000650253,0.017996848,0.356015668,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0,1,12,86,0.00190925,0.201683883,4.280735907,3.130104974,0.000837321,0.050614406,0.185122169,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.02,0,12,86,0.023751089,0.442843421,4.464256389,13.00614752,0.005396375,0.077473912,0.05475983,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.02,1,12,86,0.007979898,1.209955905,-3.506524748,-10.83378038,0.00198459,0.131728539,-0.821785104,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.04,0,12,86,0.002221541,0.257625569,-0.430600608,9.723565434,0.000408272,0.034386094,-0.085150041,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.04,1,12,81,0.000119504,0.088456117,4.434489564,14.19848992,2.56E-05,0.010935492,0.34980912,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.06,0,12,86,0.000384071,0.135884437,4.247191774,9.567235709,8.13E-05,0.017919259,0.367341458,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.06,0.5,12,77,0.000121632,0.20708363,11.88204547,37.42022748,3.10E-05,0.024679984,0.923250746,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.06,1,12,62,0.028187805,3.083733783,-8.880136219,10.04897755,0.003206805,0.201210129,-0.928552545,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,-0.06,0,5,65,-0.008425828,0.599224546,-2.857114758,0.661150776,0.006129295,-0.027539836,-0.011522389,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,-0.06,0.5,5,75,-0.00078022,0.071738007,-0.856166308,4.857002078,0.001034501,-0.014817543,0.077814852,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,-0.06,1,5,80,-0.000420086,0.039498912,-0.489237455,2.727197275,0.000619246,-0.009164652,0.046874438,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,-0.04,0,5,85,-0.002679156,0.27215549,-1.641026178,3.130589091,0.002582886,-0.016611331,0.034504447,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,-0.04,0.5,5,85,-0.003529061,0.341306836,-2.000745559,4.39903023,0.003132874,-0.020519233,0.052352347,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,-0.04,1,5,85,-0.003855899,0.373239418,-2.154959149,4.44447594,0.003453447,-0.022291826,0.054241407,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,-0.02,0,5,85,0.000340912,-0.035896624,2.782888111,4.48299419,-8.63E-05,0.018314737,0.088374711,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,-0.02,0.5,5,85,-0.001277605,0.872799357,-2.98466161,7.923622934,0.006729855,-0.021994954,0.082266538,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,-0.02,1,5,85,-0.004494654,1.03352881,-3.302454758,5.229526191,0.006615299,-0.011825101,0.030437074,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,0,0,5,85,-0.00105347,0.050130342,4.957789959,5.574928531,-0.000215786,0.034058261,0.118252617,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,0,0.5,5,85,-0.000951093,0.054122396,4.618196915,7.77365525,1.50E-05,0.023893003,0.145234976,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,0,1,5,85,-0.034936359,4.027017661,3.796523013,3.430136827,0.013202032,0.126920968,2.65E-11,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,0.02,0,5,85,0.000313139,-0.041652187,1.474449588,7.055512487,3.26E-06,0.000610832,0.105743531,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,0.02,0.5,5,85,0.000215356,-0.019441303,0.612897299,2.458088295,3.84E-05,-0.000202189,0.036672997,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,0.02,1,5,85,0.001019604,-0.061007005,1.905922554,4.758055801,0.000264499,0.000154339,0.082415989,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,0.04,0,5,85,0.000671491,-0.047078003,1.164074477,7.235072073,0.000166631,-0.003302763,0.100863165,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,0.04,0.5,5,85,0.001750575,-0.084558336,2.290553528,5.496259794,0.000414543,-0.000619386,0.089822569,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,0.04,1,5,80,0.006853301,-0.189200999,5.292312731,1.690351198,0.001631285,0.004470421,0.089448365,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,0.06,0,5,85,0.001355141,-0.066112702,1.560785302,5.712502398,0.000325103,-0.002352119,0.085372296,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,0.06,0.5,5,80,0.007725622,-0.230864197,5.700753391,3.487859494,0.001600041,0.003262433,0.10697793,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,SCR,,0.06,1,5,60,0.033336867,-0.593802575,10.5424196,3.289462995,0.006229768,-0.009810674,0.170688453,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,-0.06,0,5,85,-0.000434036,0.043977437,-0.327647129,2.242698677,0.00095138,-0.00962122,0.054384887,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,-0.06,0.5,5,85,-0.000464505,0.047828247,-0.394686871,2.583866047,0.001054741,-0.011545428,0.062709485,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,-0.06,1,5,85,-0.000485637,0.051071187,-0.445187963,2.90333058,0.001226393,-0.014075195,0.075430829,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,-0.04,0,5,85,-0.004005392,0.442678396,-2.848112257,5.440529295,0.006541493,-0.045534832,0.093103452,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,-0.04,0.5,5,85,-0.002136962,0.222842813,-1.367738351,2.745723161,0.003210343,-0.021850695,0.048469965,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,-0.04,1,5,85,-0.002246551,0.229884205,-1.382740997,2.756321409,0.003391321,-0.022704659,0.050749754,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,-0.02,0,5,85,0.000527868,-0.010549676,1.790930015,2.357242706,0.000387087,0.016003629,0.077577408,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,-0.02,0.5,5,85,-0.000876523,0.381472667,-1.788297668,3.85294832,0.005096285,-0.025691623,0.06303307,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,-0.02,1,5,85,-0.006918253,1.286132675,-3.549982006,-2.715980859,0.014277524,-0.016735159,-0.113349803,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,0,0,5,85,0.004427498,0.111237826,1.73235651,5.265874655,0.002649641,0.005336172,0.14327308,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,0,0.5,5,85,0.005282253,0.180367198,0.128847408,4.582351315,0.003207324,-0.009604071,0.100313131,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,0,1,5,85,0.011207866,0.444190547,-0.66031207,5.968595921,0.006649854,-0.018881201,0.121850514,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,0.02,0,5,85,0.010327738,0.151613773,1.270995682,5.460314417,0.003673745,-0.003679444,0.138780728,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,0.02,0.5,5,85,0.012594981,0.134495489,0.398083771,6.053126603,0.003537434,-0.01387554,0.128977174,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,0.02,1,5,85,0.018109119,0.115117343,-0.402846886,9.68843836,0.004290479,-0.02971513,0.18382318,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,0.04,0,5,85,0.017165521,0.048796743,1.715968763,11.86405332,0.003936952,-0.016796926,0.262368162,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,0.04,0.5,5,85,0.033269271,0.072718369,-1.198624057,14.34664295,0.006197769,-0.051285889,0.249156395,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,0.04,1,5,80,-0.016631381,1.391481883,19.65860767,-5.253592925,-0.002560208,0.259696988,1.48E-14,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,0.06,0,5,85,0.011715613,-0.044835426,0.010152616,8.798958861,0.002091731,-0.02334021,0.163443289,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,0.06,0.5,5,80,-0.034518832,2.939132389,36.5045843,-6.495031579,-0.00470348,0.483973597,1.31E-10,0,1,1,1 
HDVD_27,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro V,EGR,,0.06,1,5,60,0.004226354,0.935252973,5.50762467,-25.04262832,0.000913807,0.106487357,-0.328696495,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,-0.06,0,5,80,6.10E-05,-0.013266243,0.658297785,1.923415168,-3.07E-05,0.008249796,0.091563166,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,-0.06,0.5,5,75,-0.000475149,0.045555316,-0.619206944,3.345472235,0.000773967,-0.012402241,0.080625235,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,-0.06,1,5,75,-0.009224959,0.709796815,0.070816016,-6.087165911,0.012706543,0.060872311,-0.285297094,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,-0.04,0,5,85,-3.95E-05,0.004170576,0.046524011,2.353917933,9.92E-05,-0.000904113,0.070849657,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,-0.04,0.5,5,85,-0.001627707,0.118232111,2.056124287,-0.427996832,0.00098896,0.065192328,2.01E-11,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,-0.04,1,5,80,-0.002390495,0.171560763,2.578943844,-7.911709011,0.001234457,0.104378021,-0.282764355,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,-0.02,0,5,85,0.007470705,0.764828848,-3.716072298,4.696986889,0.020742251,-0.100263655,0.128420432,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,-0.02,0.5,5,85,0.003109264,0.474788309,-2.809979682,1.70345241,0.014243873,-0.078854059,0.03567262,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,-0.02,1,5,85,0.000168772,0.154591362,-1.355459096,2.981109945,0.004714263,-0.04024873,0.086340091,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,0,0,5,85,-0.004563377,0.521905746,-1.949398731,2.59724013,0.014753692,-0.067048261,0.09662169,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,0,0.5,5,85,-0.000701726,0.121854999,-0.676372877,1.956424989,0.006168549,-0.03878633,0.082458898,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,0,1,5,85,-0.000222236,0.078215324,-0.517773749,1.949589558,0.00592523,-0.038852471,0.087035659,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,0.02,0,5,85,-0.00051437,0.208023976,0.030824086,1.754243363,0.016932041,-0.079848003,0.165186846,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,0.02,0.5,5,85,0.001974162,0.145731762,-0.76001223,5.676698965,0.02270168,-0.136811579,0.309050833,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,0.02,1,5,85,0.000620891,0.054536938,-0.430405969,1.946134524,0.007375262,-0.044804507,0.093887979,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,0.04,0,5,85,0.000914853,0.057035326,-0.195809801,2.309885633,0.009391865,-0.055009487,0.129315185,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,0.04,0.5,5,85,0.00064031,0.074781968,-0.715889411,2.86039345,0.008200648,-0.052825842,0.116300516,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,0.04,1,5,80,0.000672009,0.085684077,-0.844615174,2.771032392,0.008193658,-0.051560648,0.105372051,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,0.06,0,5,85,0.000530546,0.055078487,-0.480163066,2.23065353,0.006335426,-0.040360229,0.093052248,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,0.06,0.5,5,80,0.001703002,0.095049809,-1.013159612,3.780245057,0.011166358,-0.067482435,0.141785397,0,1,1,1 
HDVD_28,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro VI,,,0.06,1,5,65,0.009185846,-0.128362728,1.484115465,-3.976302943,0.017169372,-0.071312584,0.045745081,0,1,1,1 
HDVD_29,Heavy Duty Trucks_Diesel_Rigid 20 - 26 t_Conventional,,,-0.06,0,12,86,1.91E-05,-0.005134645,0.382278626,3.350007993,2.93E-05,0.002382602,0.032146254,0,1,1,1 
HDVD_29,Heavy Duty Trucks_Diesel_Rigid 20 - 26 t_Conventional,,,-0.06,0.5,12,86,2.96E-05,-0.00764641,0.543222491,3.689186392,3.98E-05,0.003049258,0.045372311,0,1,1,1 
HDVD_29,Heavy Duty Trucks_Diesel_Rigid 20 - 26 t_Conventional,,,-0.06,1,12,86,-0.000342699,0.018294562,3.684509023,-1.497786023,0.001273649,0.003237269,0.225258944,0,1,1,1 
HDVD_29,Heavy Duty Trucks_Diesel_Rigid 20 - 26 t_Conventional,,,-0.04,0,12,86,4.99E-05,-0.014487519,1.206975184,6.550441806,3.38E-05,0.005268932,0.070405055,0,1,1,1 
HDVD_29,Heavy Duty Trucks_Diesel_Rigid 20 - 26 t_Conventional,,,-0.04,0.5,12,86,-0.001071374,0.060173777,5.28924939,-3.518322749,0.000679593,0.025174686,0.092329591,0,1,1,1 
HDVD_29,Heavy Duty Trucks_Diesel_Rigid 20 - 26 t_Conventional,,,-0.04,1,12,86,-0.000839887,0.04397706,4.404328394,-2.926988685,0.000548699,0.016285989,0.127942134,0,1,1,1 
HDVD_29,Heavy Duty Trucks_Diesel_Rigid 20 - 26 t_Conventional,,,-0.02,0,12,86,0.0004391,-0.011775275,2.912689934,13.46978506,0.000123805,0.009844151,0.131486385,0,1,1,1 
HDVD_29,Heavy Duty Trucks_Diesel_Rigid 20 - 26 t_Conventional,,,-0.02,0.5,12,86,-0.000978317,0.095193577,6.761334794,12.87338775,0.000289884,0.027445448,0.198877195,0,1,1,1 
HDVD_29,Heavy Duty Trucks_Diesel_Rigid 20 - 26 t_Conventional,,,-0.02,1,12,86,3.39E-05,-0.016572024,1.284084012,-9.008502118,-4.40E-05,0.00427377,-0.023929228,0,1,1,1 
