engine_id,co,hc,nox_no2,fuel,pm10,pm25,co2,so2
11CM067,0.001348,2.144e-05,0.002144,0.268,1.736e-05,1.736e-05,0.8442,0.000134
11CM068,0.001216,2.037e-05,0.00243,0.291,1.869e-05,1.869e-05,0.91665,0.0001455
11CM069,0.001216,2.037e-05,0.00243,0.291,1.869e-05,1.869e-05,0.91665,0.0001455
11CM070,0.001133,1.848e-05,0.002649,0.308,1.961e-05,1.961e-05,0.9702,0.000154
11CM071,0.001133,1.848e-05,0.002649,0.308,1.961e-05,1.961e-05,0.9702,0.000154
11CM072,0.001016,1.655e-05,0.002956,0.331,2.088e-05,2.088e-05,1.04265,0.0001655
11CM073,0.001016,1.655e-05,0.002956,0.331,2.088e-05,2.088e-05,1.04265,0.0001655
11CM074,0.001016,1.655e-05,0.002956,0.331,2.088e-05,2.088e-05,1.04265,0.0001655
11CM075,0.001016,1.655e-05,0.002956,0.331,2.088e-05,2.088e-05,1.04265,0.0001655
11CM076,0.001016,1.655e-05,0.002956,0.331,2.088e-05,2.088e-05,1.04265,0.0001655
11CM077,0.0009673,1.715e-05,0.003118,0.343,2.164e-05,2.164e-05,1.08045,0.0001715
11CM078,0.0009673,1.715e-05,0.003118,0.343,2.164e-05,2.164e-05,1.08045,0.0001715
11CM079,0.0009673,1.715e-05,0.003118,0.343,2.164e-05,2.164e-05,1.08045,0.0001715
11CM080,0.0009673,1.715e-05,0.003118,0.343,2.164e-05,2.164e-05,1.08045,0.0001715
11CM081,0.0009673,1.715e-05,0.003118,0.343,2.164e-05,2.164e-05,1.08045,0.0001715
11CM082,0.0009673,1.715e-05,0.003118,0.343,2.164e-05,2.164e-05,1.08045,0.0001715
11GE134,0.002186,4.184e-05,0.004221,0.523,4.756e-05,4.756e-05,1.64745,0.0002615
11GE135,0.002044,3.878e-05,0.004659,0.554,5.006e-05,5.006e-05,1.7451,0.000277
11GE136,0.001806,3.624e-05,0.005454,0.604,5.424e-05,5.424e-05,1.9026,0.000302
11GE137,0.001725,3.75e-05,0.005806,0.625,5.613e-05,5.613e-05,1.96875,0.0003125
11GE138,0.001619,3.9e-05,0.00626,0.65,5.837e-05,5.837e-05,2.0475,0.000325
11GE139,0.001774,4.206e-05,0.006716,0.701,6.295e-05,6.295e-05,2.20815,0.0003505
11GE140,0.0008716,3.066e-05,0.001745,0.219,1.251e-05,1.251e-05,0.68985,0.0001095
11GE141,0.0007958,3.016e-05,0.001916,0.232,1.313e-05,1.313e-05,0.7308,0.000116
11GE142,0.001079,2.899e-05,0.001693,0.223,1.262e-05,1.262e-05,0.70245,0.0001115
11GE143,0.001079,2.899e-05,0.001693,0.223,1.262e-05,1.262e-05,0.70245,0.0001115
11GE144,0.0009608,2.39e-05,0.001898,0.239,1.311e-05,1.311e-05,0.75285,0.0001195
11GE145,0.0009608,2.39e-05,0.001898,0.239,1.311e-05,1.311e-05,0.75285,0.0001195
11GE146,0.0009608,2.39e-05,0.001898,0.239,1.311e-05,1.311e-05,0.75285,0.0001195
11GE147,0.0009608,2.39e-05,0.001898,0.239,1.311e-05,1.311e-05,0.75285,0.0001195
11HN003,0.0006531,1.248e-05,0.0009162,0.104,7.356e-06,7.356e-06,0.3276,5.2e-05
11HN005,0.0006495,1.284e-05,0.0009587,0.107,7.857e-06,7.857e-06,0.33705,5.35e-05
11PJ001,0.001156,1.368e-05,0.001619,0.228,1.226e-05,1.226e-05,0.7182,0.000114
11PJ002,0.001111,1.428e-05,0.001733,0.238,1.279e-05,1.279e-05,0.7497,0.000119
11PW100,0.0003437,1.02e-07,0.0006916,0.102,5e-06,5e-06,0.3213,5.1e-05
11RR048,0.0006214,0.0001398,0.001142,0.215,1.996e-05,1.996e-05,0.67725,0.0001075
12GE148,0.002192,4.288e-05,0.004358,0.536,3.333e-05,3.333e-05,1.6884,0.000268
12GE149,0.002041,3.969e-05,0.004808,0.567,3.835e-05,3.835e-05,1.78605,0.0002835
12GE150,0.001798,3.708e-05,0.00563,0.618,4.928e-05,4.928e-05,1.9467,0.000309
12GE151,0.001713,3.834e-05,0.006,0.639,5.454e-05,5.454e-05,2.01285,0.0003195
12GE152,0.001607,3.652e-05,0.006461,0.664,6.089e-05,6.089e-05,2.0916,0.000332
12GE153,0.001607,3.652e-05,0.006461,0.664,6.089e-05,6.089e-05,2.0916,0.000332
12GE154,0.001607,3.652e-05,0.006461,0.664,6.089e-05,6.089e-05,2.0916,0.000332
12GE155,0.001469,3.515e-05,0.007241,0.703,6.97e-05,6.97e-05,2.21445,0.0003515
12GE156,0.001443,3.555e-05,0.007409,0.711,7.112e-05,7.112e-05,2.23965,0.0003555
12PW101,0.00142,6.96e-05,0.008289,0.696,3.901e-05,3.901e-05,2.1924,0.000348
12PW102,0.001386,6.462e-05,0.008738,0.718,4.017e-05,4.017e-05,2.2617,0.000359
12RR055,0.0004688,6.25e-07,0.00825,0.625,4.439e-05,4.439e-05,1.96875,0.0003125
12RR056,0.0004342,6.68e-07,0.009198,0.668,4.897e-05,4.897e-05,2.1042,0.000334
12RR057,0.0004342,6.68e-07,0.009198,0.668,4.897e-05,4.897e-05,2.1042,0.000334
12RR058,0.0005435,5.49e-07,0.006676,0.549,3.696e-05,3.696e-05,1.72935,0.0002745
12RR059,0.0004478,6.49e-07,0.008762,0.649,4.708e-05,4.708e-05,2.04435,0.0003245
12RR060,0.0005072,5.83e-07,0.007357,0.583,4.01e-05,4.01e-05,1.83645,0.0002915
12RR061,0.0004805,6.24e-07,0.008181,0.624,4.432e-05,4.432e-05,1.9656,0.000312
12RR062,0.0004462,6.66e-07,0.009104,0.666,4.883e-05,4.883e-05,2.0979,0.000333
12RR063,0.0004462,6.66e-07,0.009104,0.666,4.883e-05,4.883e-05,2.0979,0.000333
12RR064,0.0005545,5.49e-07,0.006654,0.549,3.696e-05,3.696e-05,1.72935,0.0002745
12RR065,0.0004658,6.47e-07,0.008676,0.647,4.694e-05,4.694e-05,2.03805,0.0003235
12RR066,0.000518,5.82e-07,0.00731,0.582,4.003e-05,4.003e-05,1.8333,0.000291
12RR067,0.0004315,6.96e-07,0.009786,0.696,5.21e-05,5.21e-05,2.1924,0.000348
12RR068,0.0004315,6.96e-07,0.009786,0.696,5.21e-05,5.21e-05,2.1924,0.000348
12RR069,0.0004462,6.66e-07,0.009104,0.666,4.883e-05,4.883e-05,2.0979,0.000333
13AA006,0.0006132,0.0004037,0.004579,0.511,0.0001406,0.0001406,1.60965,0.0002555
13AA007,0.0005703,8.528e-05,0.005266,0.533,0.0003395,0.0003395,1.67895,0.0002665
13AA008,0.0009378,0.0001031,0.004571,0.491,0.0002845,0.0002845,1.54665,0.0002455
13AL027,0.000194,2.167e-05,0.0006462,0.0985,6.051e-06,6.051e-06,0.310275,4.925e-05
13GE157,0.001774,4.206e-05,0.006716,0.701,6.295e-05,6.295e-05,2.20815,0.0003505
13GE158,0.001143,2.568e-05,0.007133,0.642,3.568e-05,3.568e-05,2.0223,0.000321
13GE159,0.001101,2.804e-05,0.008181,0.701,3.816e-05,3.816e-05,2.20815,0.0003505
13GE160,0.001116,2.772e-05,0.008011,0.693,3.758e-05,3.758e-05,2.18295,0.0003465
13GE161,0.00119,3.27e-05,0.007207,0.654,3.518e-05,3.518e-05,2.0601,0.000327
13GE162,0.00119,3.27e-05,0.007207,0.654,3.518e-05,3.518e-05,2.0601,0.000327
13GE163,0.00119,3.27e-05,0.007207,0.654,3.518e-05,3.518e-05,2.0601,0.000327
13GE164,0.001239,3.145e-05,0.006711,0.629,3.348e-05,3.348e-05,1.98135,0.0003145
13GE165,0.001285,3.045e-05,0.006328,0.609,3.221e-05,3.221e-05,1.91835,0.0003045
13GE166,0.001406,2.79e-05,0.005396,0.558,2.911e-05,2.911e-05,1.7577,0.000279
13GE167,0.001481,3.162e-05,0.004885,0.527,2.767e-05,2.767e-05,1.66005,0.0002635
13ZM002,0.0005697,2.11e-07,0.001899,0.211,1.636e-05,1.636e-05,0.66465,0.0001055
13ZM003,0.0006518,1.526e-05,0.001583,0.218,1.387e-05,1.387e-05,0.6867,0.000109
13ZM004,0.0006098,1.8e-05,0.001645,0.225,1.453e-05,1.453e-05,0.70875,0.0001125
14HN006,0.0006625,1.164e-05,0.0008197,0.097,6.861e-06,6.861e-06,0.30555,4.85e-05
14HN007,0.0006365,1.224e-05,0.0009017,0.102,7.379e-06,7.379e-06,0.3213,5.1e-05
14HN008,0.0006156,1.296e-05,0.0009968,0.108,7.93e-06,7.93e-06,0.3402,5.4e-05
14HN009,0.0006399,1.284e-05,0.0009662,0.107,7.857e-06,7.857e-06,0.33705,5.35e-05
14IA018,0.0006139,3.519e-05,0.004356,0.391,0.000115,0.000115,1.23165,0.0001955
14PW103,0.0004849,1.16e-07,0.0007888,0.116,1.271e-05,1.271e-05,0.3654,5.8e-05
14RR070,0.001336,3.124e-05,0.007904,0.781,4.915e-05,4.915e-05,2.46015,0.0003905
14RR071,0.001281,3.284e-05,0.008555,0.821,5.387e-05,5.387e-05,2.58615,0.0004105
14RR072,0.001101,7.15e-07,0.007515,0.715,6.219e-05,6.219e-05,2.25225,0.0003575
14RR073,0.001027,7.55e-07,0.008267,0.755,6.887e-05,6.887e-05,2.37825,0.0003775
14RR074,0.001027,7.55e-07,0.008267,0.755,6.887e-05,6.887e-05,2.37825,0.0003775
14RR075,0.0009612,8.01e-07,0.009179,0.801,7.651e-05,7.651e-05,2.52315,0.0004005
15PW104,0.001275,9.288e-06,0.002055,0.2322,1.219e-05,1.219e-05,0.73143,0.0001161
15PW105,0.001275,9.288e-06,0.002055,0.2322,1.219e-05,1.219e-05,0.73143,0.0001161
15PW106,0.001159,1.019e-05,0.00229,0.2547,1.336e-05,1.336e-05,0.802305,0.00012735
15PW107,0.0009992,1.113e-05,0.002544,0.2783,1.459e-05,1.459e-05,0.876645,0.00013915
15PW108,0.0009992,1.113e-05,0.002544,0.2783,1.459e-05,1.459e-05,0.876645,0.00013915
15PW109,0.0002866,1.115e-07,0.0008753,0.1115,5.465e-06,5.465e-06,0.351225,5.575e-05
1AA001,0.005075,0.000525,0.00245,0.35,0.0002171,0.0002171,1.1025,0.000175
1AA002,0.007546,0.001323,0.003087,0.49,0.0003141,0.0003141,1.5435,0.000245
1AA003,0.0059,6e-04,0.00255,0.5,0.0003305,0.0003305,1.575,0.00025
1AA004,0.007644,0.000798,0.002142,0.42,0.001838,0.001838,1.323,0.00021
1AS001,0.001499,0.0002854,0.0003953,0.067,3.147e-05,3.147e-05,0.21105,3.35e-05
1AS002,0.00112,0.0001015,0.0004982,0.072,2.227e-05,2.227e-05,0.2268,3.6e-05
1CM001,0.001081,2.544e-05,0.002767,0.318,2.146e-05,2.146e-05,1.0017,0.000159
1CM002,0.001306,2.488e-05,0.00255,0.311,2.121e-05,2.121e-05,0.97965,0.0001555
1CM003,0.001306,2.488e-05,0.00255,0.311,2.121e-05,2.121e-05,0.97965,0.0001555
1CM004,0.001102,2.32e-05,0.002407,0.29,1.957e-05,1.957e-05,0.9135,0.000145
1CM005,0.001068,2.292e-05,0.002732,0.314,2.107e-05,2.107e-05,0.9891,0.000157
1CM006,0.001147,2.184e-05,0.002184,0.273,1.843e-05,1.843e-05,0.85995,0.0001365
1CM007,0.001042,2.352e-05,0.003058,0.336,2.249e-05,2.249e-05,1.0584,0.000168
1CM008,0.0007275,0.0001164,0.002328,0.291,2.9e-05,2.9e-05,0.91665,0.0001455
1CM009,0.0007368,9.21e-05,0.002548,0.307,2.985e-05,2.985e-05,0.96705,0.0001535
1CM010,0.0006227,2.918e-05,0.003558,0.3558,3.15e-05,3.15e-05,1.12077,0.0001779
1CM011,0.0005809,2.738e-05,0.003848,0.37,3.243e-05,3.243e-05,1.1655,0.000185
1GE001,0.003145,0.0003387,0.005516,0.4839,5.125e-05,5.125e-05,1.524285,0.00024195
1GE002,0.002717,0.0002964,0.005829,0.494,4.954e-05,4.954e-05,1.5561,0.000247
1GE003,0.003145,0.0003387,0.005516,0.4839,5.125e-05,5.125e-05,1.524285,0.00024195
1GE004,0.002717,0.0002964,0.005829,0.494,4.954e-05,4.954e-05,1.5561,0.000247
1GE007,0.002838,0.00066,0.00627,0.66,7.962e-05,7.962e-05,2.079,0.00033
1GE010,0.001907,0.0002891,0.006335,0.615,5.292e-05,5.292e-05,1.93725,0.0003075
1GE011,0.001907,0.0002891,0.006335,0.615,5.292e-05,5.292e-05,1.93725,0.0003075
1GE012,0.001795,0.0002885,0.006923,0.641,5.444e-05,5.444e-05,2.01915,0.0003205
1GE013,0.001795,0.0002885,0.006923,0.641,5.444e-05,5.444e-05,2.01915,0.0003205
1GE034,0.0002261,1.547e-05,0.0008163,0.119,8.874e-06,8.874e-06,0.37485,5.95e-05
1GE035,0.0002261,1.547e-05,0.0008163,0.119,8.874e-06,8.874e-06,0.37485,5.95e-05
1IA001,0.0002572,5.01e-05,0.004492,0.334,2.919e-05,2.919e-05,1.0521,0.000167
1IA002,0.0007784,1.946e-05,0.002839,0.319,6.565e-05,6.565e-05,1.00485,0.0001595
1IA003,0.0007784,1.946e-05,0.002839,0.319,6.565e-05,6.565e-05,1.00485,0.0001595
1IA004,0.0007166,2.047e-05,0.003389,0.353,7.578e-05,7.578e-05,1.11195,0.0001765
1IA005,0.0006824,2.111e-05,0.003808,0.377,8.124e-05,8.124e-05,1.18755,0.0001885
1KK002,0.00715,0.00143,5.5e-08,0.55,0.0003291,0.0003291,1.7325,0.000275
1KK003,0.005394,0.000696,0.002958,0.58,0.0001303,0.0001303,1.827,0.00029
1KK004,0.00468,0.00132,0.00348,0.6,0.0003337,0.0003337,1.89,3e-04
1KK005,0.00354,0.00018,0.00234,0.6,6.155e-05,6.155e-05,1.89,3e-04
1PW001,0.008477,0.001384,0.001661,0.346,0.0001441,0.0001441,1.0899,0.000173
1PW003,3.89e-08,3.89e-08,3.89e-08,0.389,3.317e-05,3.317e-05,1.22535,0.0001945
1PW007,0.0006371,0.0001786,0.001786,0.2977,3.537e-05,3.537e-05,0.937755,0.00014885
1PW008,0.003139,0.0004675,0.001937,0.3339,7.527e-05,7.527e-05,1.051785,0.00016695
1PW010,0.0009424,0.0001871,0.002347,0.3402,4.824e-05,4.824e-05,1.07163,0.0001701
1PW011,0.0009048,0.0002028,0.002059,0.312,4.647e-05,4.647e-05,0.9828,0.000156
1PW013,0.0009452,0.0001841,0.002832,0.354,5.139e-05,5.139e-05,1.1151,0.000177
1PW014,0.0009516,0.0002115,0.002214,0.3304,5.052e-05,5.052e-05,1.04076,0.0001652
1PW015,0.0009578,0.0001966,0.002859,0.3574,5.665e-05,5.665e-05,1.12581,0.0001787
1PW016,0.0009538,0.000199,0.003154,0.3755,5.925e-05,5.925e-05,1.182825,0.00018775
1PW017,0.00157,0.000607,0.003161,0.3592,7.169e-05,7.169e-05,1.13148,0.0001796
1PW018,0.001598,0.0006133,0.003488,0.3833,7.922e-05,7.922e-05,1.207395,0.00019165
1PW023,0.003619,0.0003744,0.005678,0.624,7.12e-05,7.12e-05,1.9656,0.000312
1PW024,0.003735,0.0003395,0.006383,0.679,7.366e-05,7.366e-05,2.13885,0.0003395
1PW025,0.001157,0.0002041,0.005307,0.6804,5.387e-05,5.387e-05,2.14326,0.0003402
1PW026,0.0008966,8.571e-05,0.006461,0.6593,4.155e-05,4.155e-05,2.076795,0.00032965
1PW027,0.0008031,8.488e-05,0.00679,0.6529,4.162e-05,4.162e-05,2.056635,0.00032645
1PW028,0.0009344,0.0001408,0.00544,0.64,4.322e-05,4.322e-05,2.016,0.00032
1PW029,0.0009226,0.0001186,0.005799,0.659,4.613e-05,4.613e-05,2.07585,0.0003295
1PW030,0.001005,0.0001301,0.006432,0.7227,5.175e-05,5.175e-05,2.276505,0.00036135
1PW032,0.003735,0.0003395,0.006383,0.679,7.366e-05,7.366e-05,2.13885,0.0003395
